Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
DIOD,72.2,1.34755755,0.96,Strong Buy,66336,3765238700,32.31278632,2.2487,7271,Electronic Technology
PRSP,23.325,-0.61780997,-0.145,Buy,51559,3753680480,,-4.4814,14000,Technology Services
MOR,28.79,0.45359386,0.13,Buy,3556,3753230000,134.93408663,0.2154,426,Health Technology
STMP,204.39,0.72938741,1.48,Sell,33110,3749483399,24.30891992,8.7488,1313,Commercial Services
AIMC,57.68,5.00637175,2.75,Strong Buy,115178,3748882020,,-0.2998,9200,Producer Manufacturing
BKH,59.5,-0.8994004,-0.54,Sell,71579,3735938518,16.92793504,3.5523,2944,Utilities
STAA,80.99,-0.73538424,-0.6,Strong Buy,54419,3730282820,422.0564731,0.1987,550,Health Technology
RHP,64.8,0.85603113,0.55,Buy,37327,3725530000,,-5.2876,1206,Finance
VMI,175.04,1.05652099,1.83,Buy,5495,3720090112,26.74279949,6.5737,9862,Producer Manufacturing
BCPC,114.93,-0.35547078,-0.41,Buy,14362,3718111923,45.18431373,2.5743,1424,Process Industries
BB,6.5922,0.18541033,0.0122,Sell,2407396,3717454832,,-1.58384135,3668,Technology Services
LEGN,26.875,-3.98356556,-1.115,Strong Sell,84306,3717300000,,,645,Health Technology
POR,41.5,0.55730555,0.23,Sell,104314,3714689900,23.34734429,1.834,2949,Utilities
DOC,16.985,1.3424821,0.225,Sell,381031,3706490000,39.70555432,0.4502,77,Finance
GTES,12.74,1.92,0.24,Sell,32731,3704626380,49.90222917,0.2574,14700,Producer Manufacturing
KRNT,84.9,3.82780971,3.13,Buy,14263,3700451400,,-0.1466,547,Producer Manufacturing
CELH,51.64,4.23899879,2.1,Buy,520782,3698655592,661.10381078,0.0808,120,Consumer Non-Durables
AMKR,15.22,2.07914152,0.31,Buy,139727,3691240350,11.60040457,1.2888,29650,Electronic Technology
SWAV,107.435,5.2665099,5.375,Strong Buy,91721,3689609161,,-2.0295,284,Health Technology
WWE,47.49,0.57179161,0.27,Buy,57381,3679656720,21.57740815,2.4127,960,Consumer Services
MUSA,128.38,0.14040562,0.18,Sell,22431,3673520543,10.50304168,12.6001,9900,Retail Trade
JBT,115.47,3.20879514,3.59,Sell,27516,3663770724,30.21947401,3.782,6400,Producer Manufacturing
PGNY,42.44,-1.16441546,-0.5,Buy,98972,3663734944,2028.22966507,0.0362,167,Commercial Services
COHR,149.86,1.1132852,1.65,Buy,18534,3662458512,,-17.1868,4875,Electronic Technology
VNET,33.55,-0.97402597,-0.33,Buy,805770,3661830000,,-2.7218,2295,Technology Services
AVNT,39.99,1.36882129,0.54,Buy,53655,3653535464,54.19806243,0.7469,5600,Process Industries
JAMF,31.245,5.80765323,1.715,Sell,230760,3641876060,,-0.2165,,Technology Services
SNDR,20.49,0.14662757,0.03,Sell,115314,3637268012,19.26656739,1.0764,15650,Transportation
IFS,31.45,-1.37974287,-0.44,Buy,2682,3630839600,30.74510549,1.0522,,Finance
HL,6.825,0.51546392,0.035,Buy,2385669,3626880260,,-0.0507,1622,Non-Energy Minerals
SEB,3122,0.07853697,2.45,Sell,124,3623955160,18.26145634,165.978,13100,Consumer Non-Durables
SABR,11.425,1.91793042,0.215,Buy,954748,3623211980,,-3.4188,9250,Technology Services
CARG,31.76,-1.24378109,-0.4,Buy,116271,3619060912,55.05812945,0.5819,921,Technology Services
FOUR,73.685,2.71117926,1.945,Buy,63125,3615983787,,-2.4217,,Commercial Services
GRA,54.57,0.66408412,0.36,Sell,19987,3612004671,270.31558185,0.2028,4000,Process Industries
CIT,36.62,2.26193801,0.81,Buy,115511,3606483480,,-5.2753,3609,Finance
EGHT,33.77,0.05925926,0.02,Buy,588125,3606408320,,-1.7304,1675,Technology Services
UPST,49.3245,12.12661969,5.3345,Strong Buy,1686978,3605654384,,,273,Technology Services
ALLO,25.84,0.19387359,0.05,Strong Sell,130318,3603793200,,-2.1315,206,Health Technology
GWPH,114.2374,-0.84419755,-0.9726,Sell,33915,3598690000,,-1.749,901,Health Technology
STN,32.11,0.06232471,0.02,Buy,6382,3596296320,24.75983473,1.31611454,22000,Industrial Services
ADC,65.57,0.97012627,0.63,Buy,27451,3595760000,35.14069264,1.8689,41,Finance
WDFC,263,1.68180939,4.35,Buy,17913,3593842400,60.31601889,4.4138,522,Process Industries
SJIU,35.575,-1.01558152,-0.365,Sell,4543,3591060000,,,1100,Utilities
CWEN.A,30.84,0.03243594,0.01,Strong Buy,35989,3582337392,78.67412141,0.3756,307,Utilities
TREE,271.44,-0.78947368,-2.16,Sell,15025,3575646048,,-2.9274,1107,Finance
STEP,37.61,-1.64748954,-0.63,Buy,11615,3566042209,2105.82010582,0.0189,,Finance
DOYU,11.69,2.0069808,0.23,Sell,611627,3549670000,30.5187638,0.3752,1948,Technology Services
CDNA,71.745,0.35669324,0.255,Buy,81328,3536174388,,-0.4527,386,Health Technology
WNS,71.15,0.86475758,0.61,Buy,2824,3526340000,34.90178616,2.102,44292,Commercial Services
MANT,87.34,-1.19909502,-1.06,Buy,17968,3525627141,27.7559735,3.2102,8900,Technology Services
PRG,52.18,0.61704589,0.32,Sell,55605,3525124260,,-3.1489,12100,Finance
ENS,82.63,1.86143984,1.51,Buy,27729,3516459207,36.05012888,2.2801,11400,Producer Manufacturing
AVT,35.56,0.5371784,0.19,Buy,123753,3512393322,,-0.9048,14600,Distribution Services
WTFC,60.89,-0.06564911,-0.04,Buy,52015,3509449951,13.56864492,4.5382,,Finance
M,11.31,0.80213904,0.09,Buy,5333973,3506849010,,-12.1095,123000,Retail Trade
VC,126.17,2.7024827,3.32,Buy,21589,3505541160,,-1.4074,11000,Producer Manufacturing
MEOH,45.97,1.14411441,0.52,Buy,42063,3499686873,,-1.61459854,1544,Process Industries
PSN,34.7,-0.54456864,-0.19,Sell,24244,3495226900,39.58026092,0.9014,15879,Technology Services
STL,17.96,0.72910824,0.13,Buy,1013767,3492667170,14.12277228,1.2647,,Finance
HPP,22.99,0.17429194,0.04,Strong Sell,430517,3491730000,163.1130064,0.1463,347,Finance
SLQT,21.42,0.32786885,0.07,Sell,82949,3491709040,,,1900,Finance
FCEL,10.9,2.7332705,0.29,Buy,12760702,3488003370,,-0.5841,538,Electronic Technology
SBRA,17.19,2.0783848,0.35,Buy,184967,3484670000,24.38459311,0.6936,34,Finance
RLAY,38.76,-4.15430267,-1.68,Strong Sell,55371,3484661380,,,122,Health Technology
GRP.U,60.27,0.93786635,0.56,Buy,318,3476644168.890284,12.42195282,4.81122965,46,Finance
MIME,54.24,0.36081044,0.195,Buy,47289,3465518352,221.31449631,0.2516,1800,Technology Services
AWI,72.5,1.95471804,1.39,Sell,94347,3456434756,,-1.5096,2500,Producer Manufacturing
ADS,72.28,1.90328493,1.35,Buy,163536,3451001967,11.85981574,5.9895,8500,Technology Services
BCO,69.34,-0.61631074,-0.43,Buy,127886,3449194553,,-0.2366,64600,Commercial Services
SYNA,99.68,2.34086242,2.28,Buy,140534,3449058544,30.25547674,3.2955,1387,Electronic Technology
ETRN,7.99,3.22997416,0.25,Sell,1630686,3438136500,,-0.3239,800,Industrial Services
FGEN,37.8,0.58541778,0.22,Sell,60606,3429283176,,-2.6007,531,Health Technology
CIGI,85.62,-0.31435557,-0.27,Sell,3505,3428977742,59.1050973,1.56900618,15250,Finance
KTOS,27.89,5.7641259,1.52,Buy,468542,3425506180,693.94736842,0.0393,3000,Electronic Technology
BSMX,5.085,-0.29411765,-0.015,Sell,13254,3422370000,7.89756172,0.689,15857,Finance
CNS,71.6,0.25203024,0.18,Sell,5471,3421456120,30.70247934,2.4708,328,Finance
AAON,65.18,0.72631742,0.47,Buy,26338,3418200603,46.27726073,1.4604,2290,Producer Manufacturing
SWTX,69.52,0.79744817,0.55,Neutral,28326,3411265640,,-1.7312,56,Health Technology
AEO,20.495,3.1454454,0.625,Buy,942130,3410926600,,-1.2465,46000,Retail Trade
PD,41.6,0.92188258,0.38,Buy,134153,3410043136,,-0.7269,669,Technology Services
OSB,42.07,-0.33167496,-0.14,Sell,16343,3402750464,15.24998018,2.83952835,2400,Non-Energy Minerals
VIAV,14.835,0.64450475,0.095,Buy,177189,3401705870,96.6557377,0.1587,3600,Electronic Technology
NTLA,57.54,2.91539975,1.63,Buy,404243,3399509232,,-2.2837,270,Health Technology
SPB,78.75,0.83226633,0.65,Buy,68091,3392739000,37.88372985,2.0992,12100,Consumer Durables
BRFS,4.01,-1.71568627,-0.07,Sell,413247,3392370000,13.54401806,0.311,,Consumer Non-Durables
RIDE,20.5,0.58881256,0.12,Sell,1365815,3381454500,,-0.0496,2,Consumer Durables
UFPI,55.065,0.64887589,0.355,Sell,19888,3377806253,15.27060597,3.5836,12000,Non-Energy Minerals
RCKT,56.235,-0.45140733,-0.255,Buy,89114,3376398480,,-1.818,57,Health Technology
FORM,43.75,2.45901639,1.05,Buy,48826,3370533736,43.07909605,1.0207,1836,Electronic Technology
TTEC,72.005,-0.00694348,-0.005,Buy,12431,3366803808,33.35772767,2.2002,49500,Commercial Services
UMPQ,15.275,1.1589404,0.175,Buy,148999,3365038000,,-7.222,3943,Finance
IGT,16.46,6.9525666,1.07,Buy,2000918,3359654800,,-4.0252,11922,Consumer Services
NG,10.17,-1.73913043,-0.18,Buy,241074,3355205040,,-0.10813922,12,Non-Energy Minerals
CBU,62.56,0.85442528,0.53,Sell,22049,3349568752,20.54537061,3.0594,3038,Finance
SWX,59.05,-0.65612382,-0.39,Strong Sell,31280,3349015472,15.23243569,3.9908,2295,Utilities
INSM,32.965,-1.3614602,-0.455,Sell,110063,3345854460,,-2.598,435,Health Technology
MIC,38.125,1.02013778,0.385,Buy,129089,3337063633,,-10.0641,3379,Finance
CVET,29.545,4.43619654,1.255,Buy,148261,3333444170,,-0.4476,5500,Technology Services
PCH,50.29,1.02450783,0.51,Buy,66387,3328940000,42.99904984,1.1651,1307,Finance
R,61.62,0.32562683,0.2,Buy,50368,3320646342,,-3.862,39900,Finance
EQC,26.87,-0.25983667,-0.07,Buy,68713,3315200000,7.44175896,3.7746,28,Finance
UMBF,69.045,0.59003497,0.405,Buy,9820,3314612409,16.90140845,4.0773,,Finance
CMD,78.29,2.783248,2.12,Buy,36146,3307329734,94.21744325,0.8475,3669,Health Technology
VIR,26.19,-2.09345794,-0.56,Sell,215334,3307018440,,-2.2486,229,Health Technology
AMBA,94.065,2.98335888,2.725,Buy,66710,3299133600,,-1.7576,761,Electronic Technology
TRTN,48.04,1.43581081,0.68,Buy,57057,3289710445,13.70803662,3.5536,245,Finance
AVIR,39.77,-3.98358281,-1.65,Strong Buy,57547,3285674113,,,,Health Technology
AMN,69.425,0.7327336,0.505,Buy,92648,3279927992,36.93461951,1.8823,3236,Commercial Services
API,43,8.09451986,3.22,Buy,529691,3275750000,,-2.1468,447,Technology Services
SR,63.14,-0.42580035,-0.27,Sell,23094,3273982632,44.18075198,1.4593,3583,Utilities
JMIA,36.32,1.79372197,0.64,Neutral,3439210,3271620000,,-2.5016,4170,Technology Services
NJR,33.897,-1.69083527,-0.583,Sell,78860,3266582350,17.2891742,2.065,1156,Utilities
MGNI,29.18,5.68634553,1.57,Buy,1697781,3262485260,,-0.6036,444,Commercial Services
TMHC,25.0551,0.86594203,0.2151,Sell,89659,3257671010,15.25704809,1.6497,2300,Consumer Durables
LCII,129.44,0.80211822,1.03,Buy,9162,3255959648,23.63146002,5.5161,10500,Producer Manufacturing
CHX,16.26,3.63288719,0.57,,236632,3255279570,,-9.1949,3000,Process Industries
HMSY,36.69,0.21851953,0.08,Buy,130228,3253640991,60.02940216,0.6234,3100,Commercial Services
HOMB,19.7,0.97385956,0.19,Buy,40871,3249680400,15.67806841,1.2425,1920,Finance
BHFAN,26.357,0.06454062,0.017,Buy,4308,3240500000,,-16.3618,1330,Finance
ADNT,34.46,2.16424548,0.73,Buy,137897,3237920796,,-5.8294,77000,Producer Manufacturing
SHAK,84.072,1.99199321,1.642,Buy,72745,3237318016,,-0.6695,7603,Consumer Services
GKOS,72.15,2.44214113,1.72,Buy,27884,3232275046,,-1.569,600,Health Technology
CRSR,35.05,0.86330935,0.3,Sell,407042,3222862452,47.70730368,0.7531,1693,Technology Services
ALXO,81.45,0.77951002,0.63,Sell,12219,3216256875,,,,Commercial Services
FELE,69.335,1.53023869,1.045,Buy,10965,3207363666,34.80512949,2.0046,5400,Producer Manufacturing
CNMD,112.08,0.65559048,0.73,Buy,15084,3205667328,,0.0135,3300,Health Technology
BKU,34.57,0.699097,0.24,Buy,59341,3200296072,16.78571429,2.075,1511,Finance
AB,33.3,0.15037594,0.05,Buy,25103,3199284180,12.08212209,2.7522,3811,Finance
ALE,61.535,0.00812612,0.005,Buy,18068,3198795221,18.16741949,3.4159,1339,Utilities
UNVR,18.895,2.63443781,0.485,Buy,87527,3194299000,103.65321701,0.186,10300,Distribution Services
SEER,53.35,-1.22199593,-0.66,Sell,10370,3190951095,,,,Health Technology
DCPH,56.325,-0.71390799,-0.405,Sell,36067,3187701066,,-5.0025,258,Health Technology
AQUA,26.9,1.81680545,0.48,Buy,138312,3186355440,28.67162593,0.9785,4020,Industrial Services
VG,12.8,1.58730159,0.2,Sell,254449,3181145730,,-0.1003,2264,Communications
WTM,1025.0475,1.03071191,10.4575,Strong Buy,1622,3179707595,10.99156514,91.0389,1262,Finance
KEX,52.8,2.48447205,1.28,Buy,61199,3171259980,,-4.8778,3350,Transportation
MMSI,57.06,4.20014609,2.3,Strong Buy,62207,3169540350,,-0.5314,6355,Health Technology
CWK,14.295,0.73995772,0.105,Sell,47852,3168200850,,-0.8625,53000,Finance
CPA,74.96,2.93875309,2.14,Sell,145640,3162709453,,-10.0457,8877,Transportation
GOOS,28.605,-1.70103093,-0.495,Sell,504235,3159006668,51.32275132,0.5746,1219,Consumer Non-Durables
BHF,35.18,-0.11357183,-0.04,Buy,68635,3146076145,,-16.3618,1330,Finance
NKTR,17.475,-1.04756512,-0.185,Sell,79146,3134997525,,-2.4743,723,Health Technology
SXT,74.01,1.16183707,0.85,Buy,17628,3134841570,46.00100604,1.5917,4058,Distribution Services
VIRT,25.41,0.63366337,0.16,Strong Buy,131590,3123371790,6.07149749,4.1634,1012,Finance
AG,14.15,-0.63202247,-0.09,Buy,4104985,3119455800,,-0.25131948,5015,Non-Energy Minerals
ARNC,28.4966,2.24829566,0.6266,Sell,96944,3113906850,20.45579352,1.4584,15400,Non-Energy Minerals
FHB,23.78,0.33755274,0.08,Buy,71864,3111446520,16.0266431,1.4747,2100,Finance
ALKS,19.46,-1.41843972,-0.28,Sell,136383,3107403750,,-0.4645,2235,Health Technology
TGNA,14.175,1.46743021,0.205,Buy,145910,3100081880,9.499524,1.4747,6883,Consumer Services
NHI,67.605,1.52425289,1.015,Buy,43665,3093920000,16.22414036,4.2683,,Finance
BVN,12.02,-2.67206478,-0.33,Sell,198776,3092790000,,-0.5083,,Non-Energy Minerals
BOH,77.03,-0.42657704,-0.33,Buy,17899,3085891127,18.05627563,4.2655,2124,Finance
IBP,103.47,0.65175097,0.67,Buy,29713,3083457735,34.5383685,2.9952,8500,Distribution Services
CWST,60.39,-0.19831433,-0.12,Sell,21581,3082285725,80.79029734,0.7727,2500,Industrial Services
CSIQ,51.85,-1.50075988,-0.79,Strong Buy,501805,3078422645,14.83626256,3.4899,13478,Producer Manufacturing
FUTU,57.1744,16.82550061,8.2344,Buy,4213809,3077100000,54.75763016,0.8452,847,Technology Services
VSH,21.24,1.6754428,0.35,Buy,126644,3073991191,30.54540137,0.6859,22400,Electronic Technology
AGIO,44.36,0.13544018,0.06,Buy,52940,3072364728,,-4.9308,536,Health Technology
NGVT,74.61,3.08096159,2.23,Buy,20854,3072020390,17.59566904,4.3297,1850,Process Industries
KMT,36.865,4.67064168,1.645,Buy,95218,3069969740,,-0.4061,9000,Producer Manufacturing
NSP,80,1.24019236,0.98,Sell,22411,3068328000,20.68650118,3.9525,3500,Commercial Services
LIVN,63.3,-1.96685767,-1.27,Buy,95741,3061087236,,-4.2768,4000,Health Technology
ACIA,72.44,-1.10580205,-0.81,Buy,175512,3052911360,45.69996868,1.6469,429,Electronic Technology
AXSM,81.83,0.47888016,0.39,Buy,75503,3048967209,,-2.6986,45,Health Technology
FNB,9.45,0,0,Buy,307767,3048900750,10.28361117,0.929,3768,Finance
TRN,26.73,1.90621426,0.5,Buy,97076,3048125400,,-0.0171,11875,Producer Manufacturing
AIT,78.42,2.50980392,1.92,Buy,15976,3044985600,158.16264449,0.5175,6200,Distribution Services
BBU,38.08,0.50145157,0.19,Buy,1493,3043094656,,-2.43136815,67030,Commercial Services
CBRL,128.06,1.2091994,1.53,Sell,71406,3037711260,31.82584199,4.0008,55000,Consumer Services
MDC,46.535,-2.27845443,-1.085,Sell,126298,3033838944,10.14677328,4.9343,1656,Consumer Durables
MTH,80.6261,-1.7952497,-1.4739,Strong Sell,162474,3032516936,8.46618681,9.8902,1510,Consumer Durables
PACW,25.961,1.21247563,0.311,Buy,85749,3031803463,,-10.5764,1835,Finance
APAM,49.25,0.32593196,0.16,Buy,38261,3025205875,17.08699637,2.9462,440,Finance
GOLF,40.68,-0.39177277,-0.16,Buy,10888,3022300260,33.25732899,1.2379,5213,Consumer Durables
APG,17.415,-0.88218554,-0.155,Buy,222957,3017915010,,,14700,Finance
REZI,21.0723,-1.0225458,-0.2177,Buy,165493,3016819050,,-0.2532,13000,Commercial Services
CORT,25.96,-0.4982752,-0.13,Buy,79488,3015851080,29.34428073,0.9525,206,Health Technology
CNO,21.705,0.20775623,0.045,Sell,85887,3013194800,6.82849937,3.195,3300,Finance
GDOT,56.295,0.70661896,0.395,Buy,40747,3006634356,60.21366138,0.9415,1200,Finance
LAUR,14.3,-0.0698812,-0.01,Sell,72846,3006130320,,-2.8135,50000,Commercial Services
MMYT,29.1,3.52187834,0.99,Buy,60367,3004715000,,-4.0038,3960,Consumer Services
KBH,33.04,-1.2847326,-0.43,Sell,471982,2991583672,10.09395326,3.4688,2140,Consumer Durables
PTVE,16.735,-0.446163,-0.075,Sell,44638,2990427040,,,26000,Process Industries
OPCH,15.93,1.33587786,0.21,Strong Buy,39161,2990011590,,-0.2366,5903,Health Services
TCBI,59.42,1.26107703,0.74,Buy,12361,2989977673,42.84582703,1.3949,1738,Finance
EBC,15.88,0.88945362,0.14,Sell,158414,2971319780,,,,Finance
NSTG,66.94,3.51012834,2.27,Buy,46272,2959645875,,-1.655,551,Health Technology
GEF.B,49.7,3.17625078,1.53,Buy,4085,2948777849,17.55978419,2.7484,16000,Process Industries
PPBI,31.29,0.57859209,0.18,Buy,35343,2946768747,76.09910129,0.4188,1006,Finance
CUK,17.56,-0.39705048,-0.07,Sell,446401,2942280000,,-10.2795,,Consumer Services
LXP,10.17,-0.09823183,-0.01,Strong Sell,289526,2941230000,17.545019,0.6129,57,Finance
HI,39.11,1.53167186,0.59,Buy,31668,2939093531,,-0.8056,11000,Producer Manufacturing
BLUE,44.305,-0.79489476,-0.355,Sell,83744,2934363593,,-10.9753,1090,Health Technology
LTHM,19.9967,6.47870075,1.2167,Buy,1773265,2931912120,,-0.0964,800,Process Industries
REGI,74.25,7.09649502,4.92,Buy,297186,2923992918,5.00707765,15.272,829,Process Industries
ENR,42.555,0.74573864,0.315,Sell,54503,2923077460,,-1.5884,5900,Consumer Non-Durables
CIG,2.75,-1.07913669,-0.03,Buy,995540,2910230000,10.96725057,0.2626,5596,Utilities
HWC,33.75,0.89686099,0.3,Buy,50803,2907787355,,-0.7076,4136,Finance
FN,78.73,1.56088751,1.21,Buy,15367,2907059950,24.20980374,3.2689,11506,Electronic Technology
MTLS,56.9,4.30797434,2.35,Buy,26241,2901750000,,-0.0705,2177,Technology Services
FRHC,49.73,-0.48028817,-0.24,Buy,360974,2898068212,54.13018251,0.9496,1493,Finance
ALGT,176.24,0.85841822,1.5,Sell,14225,2893730120,,-6.0432,4363,Transportation
GATX,82.51,0.30391442,0.25,Sell,25595,2887500000,15.79027298,5.4431,2165,Finance
SAFM,129.03,0.49848119,0.64,Sell,17587,2886311815,107.47093732,1.2301,17445,Consumer Non-Durables
PZZA,87.64,2.69510195,2.3,Buy,98453,2884965110,105.23378395,0.8154,16500,Consumer Services
PDCO,29.87,2.50514756,0.73,Neutral,77418,2883539520,,-5.3739,7800,Distribution Services
EAF,10.835,3.09229305,0.325,Buy,345281,2882969310,6.03145864,1.7676,1346,Producer Manufacturing
APLE,12.56,0.07968127,0.01,Sell,176317,2882360000,,-0.4325,67,Finance
AWR,78.02,-0.21741911,-0.17,Buy,14519,2878087582,34.95618741,2.2409,841,Utilities
INOV,18.48,0.3257329,0.06,Sell,122082,2876450131,479.41952507,0.0379,2662,Technology Services
NUS,56.29,1.69828365,0.94,Strong Buy,58502,2873045300,18.45234074,2.9847,24900,Consumer Non-Durables
SHOO,34.61,0.90379009,0.31,Buy,60963,2871777484,,-0.2956,4000,Consumer Non-Durables
TSEM,26.6411,2.46576923,0.6411,Buy,215533,2866308795,34.8388807,0.74950519,5279,Electronic Technology
TWOU,39.77,1.71355499,0.67,Strong Buy,154894,2866180153,,-3.4459,3749,Technology Services
ROG,153.1,0.66408048,1.01,Buy,4162,2859451738,495.02709595,0.3153,3600,Process Industries
BLKB,57.6762,0.90307908,0.5162,Buy,29429,2856379050,122.39828694,0.4704,3611,Technology Services
NWE,56.47,-1.20713786,-0.69,Sell,20462,2856365540,18.30252048,3.2005,1533,Utilities
JJSF,150.96,-0.83426394,-1.27,Sell,12770,2855676205,162.98122312,0.9679,5100,Consumer Non-Durables
HMY,5.22,-2.06378987,-0.11,Buy,2568992,2853250000,,-0.0783,39714,Non-Energy Minerals
OFC,25.49,0.47299961,0.12,Sell,35481,2845880000,49.09055728,0.5194,394,Finance
HRB,15.475,-1.18135377,-0.185,Sell,376052,2837476460,15.95412936,1.0131,80500,Consumer Services
BXS,27.59,0,0,Buy,36165,2836254050,13.05547626,2.1081,4693,Finance
EXLS,83.42,-0.53654465,-0.45,Sell,11597,2835949248,37.51046486,2.2889,31700,Technology Services
SIX,33.41,0.66285026,0.22,Buy,168149,2833986285,,-4.1162,2450,Consumer Services
NUVA,55.26,2.58028587,1.39,Buy,73052,2833931736,,-0.1864,2800,Health Technology
DAN,19.76,3.5639413,0.68,Buy,532704,2829133780,,-0.0389,36300,Producer Manufacturing
GEF,47.67,1.14576703,0.54,Buy,25819,2827148179,25.61608655,1.8323,16000,Process Industries
PSMT,91.91,-0.35776236,-0.33,Buy,10496,2825157153,36.11731078,2.5542,9500,Retail Trade
SMPL,29.525,-0.62268596,-0.185,Buy,107988,2825067148,91.03047896,0.361,300,Consumer Non-Durables
OUT,18.94,2.10242588,0.39,Sell,104004,2825030000,,-0.2308,2456,Finance
FSKR,16.6,1.71568627,0.28,Buy,214147,2821435600,,-0.0476,,Finance
MCY,50.92,-0.44965787,-0.23,Buy,60618,2819367661,12.06526009,4.3273,4500,Finance
TARO,73.63,-0.47310084,-0.35,Buy,505,2816943903,,-7.0138,1464,Health Technology
BOX,17.74,-0.39303762,-0.07,Sell,165730,2814326820,,-0.4538,2046,Technology Services
DORM,86.84,-0.57247538,-0.5,Sell,6376,2812494437,32.00439722,2.7345,2742,Consumer Durables
VCYT,48.33,2.09125475,0.99,Sell,46793,2806861104,,-0.682,354,Health Technology
FHI,28.2329,0.68794579,0.1929,Sell,39212,2805443984,9.30734536,3.1122,1826,Finance
JKS,65.82,2.73138754,1.75,Buy,743845,2800350000,20.41173171,3.1195,15195,Producer Manufacturing
BNL,19.275,0.07788162,0.015,Neutral,11612,2797274253,36.42790698,,,Finance
