Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
XONE,9.93,5.97652081,0.56,Sell,439631,190531875,,-0.7735,313,Producer Manufacturing
CALA,2.7,-0.73529412,-0.02,Strong Sell,4295243,190508490,,-1.3889,93,Health Technology
AVNW,34.86,1.07277472,0.37,Buy,98670,190385798,31.18726829,1.1365,674,Electronic Technology
CNTY,6.43,4.04530744,0.25,Buy,234962,190173680,,-2.5369,3515,Consumer Services
FCAP,56.25,0.62611807,0.35,Strong Sell,5006,189886500,19.33453237,2.9001,214,Finance
NR,2.09,6.09137056,0.12,Buy,1021538,189779524,,-0.8817,2200,Industrial Services
CMCL,17.62,-3.92584515,-0.72,Strong Buy,81164,189415000,10.48419368,1.7584,,Non-Energy Minerals
ORRF,16.9,2.67314702,0.44,Buy,21815,189339150,8.80402225,1.886,460,Finance
ASPS,12.09,-2.02593193,-0.25,Strong Sell,41072,189204873,,-23.5082,3283,Finance
GTT,3.21,-4.46428571,-0.15,Strong Sell,1093185,188810595,,,3100,Communications
GAIA,9.84,-0.50556117,-0.05,Sell,51424,188760720,,-0.1514,135,Commercial Services
CULP,15.33,-0.06518905,-0.01,Sell,32419,188617254,,-2.1422,1399,Process Industries
CVCY,15.05,0.46728972,0.07,Sell,33794,188239380,10.80028839,1.3924,288,Finance
STRT,48.75,2.09424084,1,Buy,41337,188169638,,-0.234,3831,Producer Manufacturing
CLSD,3.89,21.37285491,0.685,Buy,3395663,188097060,,-0.3171,33,Health Technology
EXFO,3.37,2.43161094,0.08,Buy,17695,187958717,,-0.17122683,1814,Electronic Technology
HURC,28.6,-1.98766278,-0.58,Strong Sell,57106,187763576,,-0.0751,785,Producer Manufacturing
AT,2.1,-5.40540541,-0.12,Strong Buy,532807,187367460,,-0.19329964,266,Utilities
UNTY,17.71,1.02681118,0.18,Buy,10940,187115005,8.53955573,2.0772,209,Finance
GSIT,7.91,6.3172043,0.47,Buy,149891,187003474,,-0.8456,166,Electronic Technology
WMC,3.07,0,0,Sell,850617,186695000,,-6.2253,,Finance
CBNK,13.6,0,0,Buy,23300,186061600,8.92037256,1.5355,230,Finance
MARK,1.86,1.08695652,0.02,Buy,1785521,185079300,,-0.2878,80,Communications
PSTI,7.22,1.97740113,0.14,Sell,190022,185073148,,-1.4727,146,Health Technology
PKBK,15.6,1.23296561,0.19,Buy,20355,184889640,6.63880751,2.3473,101,Finance
MDCA,2.51,5.46218487,0.13,Buy,149339,184015738,,-0.2307,5647,Commercial Services
NC,26.11,4.35651479,1.09,Sell,19349,183960094,6.61449796,3.7955,2400,Energy Minerals
TDACU,14.7,-0.33898305,-0.05,Buy,380,183106000,,,3,Finance
ALTM,48.84,5.76006929,2.66,Buy,109734,182977106,,-99.1382,,Industrial Services
FLUX,15.29,-0.19582245,-0.03,Buy,251572,182869929,,-2.4718,103,Consumer Services
FRBA,9.31,-2.10304942,-0.2,Sell,33414,182754369,10.32909743,0.9281,199,Finance
WLFC,30.56,0.22958347,0.07,Sell,7301,182599362,13.01156489,2.4142,232,Finance
OSG,2.11,0.9569378,0.02,Sell,236862,182171281,4.51403888,0.4676,713,Transportation
XGN,14.39,3.52517986,0.49,Buy,54465,182063719,,-1.3198,156,Health Services
RMBI,13.67,0.88560886,0.12,Buy,17986,181802798,,-0.4034,166,Finance
LCNB,14.07,-1.4015417,-0.2,Strong Sell,23492,181203309,9.64319503,1.4799,332,Finance
ESSC,10.23,1.78901912,0.1798,Buy,1294064,181106805,609.1030303,0.0165,2,Finance
MBIO,4.21,6.58227848,0.26,Buy,5147332,180959209,,-1.2357,51,Health Technology
VNRX,3.75,-1.31578947,-0.05,Buy,131697,180741375,,-0.4365,50,Health Technology
KIN,4.575,2.80898876,0.125,Buy,347889,180478260,,-0.6814,156,Health Technology
SPI,8.11,3.18066158,0.25,Buy,1411031,180295032,,-0.327,57,Electronic Technology
PCOM,13.63,-4.21644413,-0.6,Buy,23980,180289462,,-0.15721505,269,Commercial Services
PRGX,7.62,-0.1310616,-0.01,Buy,623448,180124608,,-0.2165,1500,Commercial Services
MLAC,10.01,0.2002002,0.02,Buy,45905,179867188,,,,Finance
GLEO,10.33,0.19398642,0.02,Buy,2049,179742000,297.97687861,0.0346,2,Finance
TYME,1.38,2.98507463,0.04,Buy,1530719,179637360,,-0.2331,18,Health Technology
PVAC,11.81,10.6841612,1.14,Buy,708426,179516724,,-11.2948,94,Energy Minerals
ALSK,3.33,0.90909091,0.03,Sell,899201,179228925,18.3231538,0.1825,581,Communications
MHH,15.73,2.14285714,0.33,Sell,23617,179002681,17.93826441,0.9006,1745,Commercial Services
GMLP,2.58,1.97628458,0.05,Buy,212392,178799160,6.19794219,0.4082,494,Transportation
PWOD,25.34,-1.015625,-0.26,Sell,12002,178692105,12.88115125,2.0076,,Finance
GENC,12.2,1.32890365,0.16,Sell,41212,178195115,32.10666667,0.379,316,Producer Manufacturing
NRP,14.53,2.68551237,0.38,Buy,2730,178155236,,-19.8477,56,Energy Minerals
UAN,16.05,5.38411031,0.82,Buy,20431,178137345,,-9.4066,286,Process Industries
CEIX,6.84,0.88495575,0.06,Buy,481751,178088976,,-0.3394,1792,Energy Minerals
BCML,15.04,0.66934404,0.1,Buy,19327,177969824,12.9732546,1.1516,304,Finance
DMAC,9.48,-5.57768924,-0.56,Buy,173727,177646668,,-0.7579,9,Health Technology
PYPD,10.4,1.36452242,0.14,Sell,50432,177283600,,,58,Health Technology
XCUR,2.03,11.53846154,0.21,Buy,690693,177074058,,-0.2674,,Commercial Services
ROCHU,18,0,0,Buy,1938,176904000,,,4,Finance
AVEO,6.14,2.84757119,0.17,Strong Buy,321756,176888488,,-4.0419,19,Health Technology
CKPT,2.6,-2.2556391,-0.06,Sell,423243,176496580,,-0.4627,8,Health Technology
TEAF,13.51,3.28746177,0.43,Buy,61535,176464000,,-1.5859,,Miscellaneous
SCOR,2.42,1.25523013,0.03,Buy,396834,176143330,,-0.7987,1300,Commercial Services
SRRA,15.92,-0.25062657,-0.04,Buy,12345,175766352,,-13.9943,71,Health Technology
SWKH,13.74,-0.5788712,-0.08,Sell,16094,175727730,19.11744363,0.7237,30,Miscellaneous
WRN,1.32,3.125,0.04,Buy,259812,175574520,,-0.01452368,9,Non-Energy Minerals
VIOT,5.54,5.72519084,0.3,Buy,74742,175562000,17.39130435,0.3121,733,Consumer Durables
UCL,10.87,-1.18181818,-0.13,Sell,40484,175427000,,-2.0222,804,Technology Services
EVGN,4.93,-3.33333333,-0.17,Buy,1621852,175384750,,-0.8344882,143,Health Technology
ISTR,16.5,0,0,Neutral,15056,175264650,13.96884524,1.1856,324,Finance
SHBI,14.55,2.75423729,0.39,Strong Buy,46061,175132530,11.19013751,1.2657,294,Finance
CIX,14.05,-1.47265077,-0.21,Sell,4942,174939360,15.56768559,0.916,547,Producer Manufacturing
BELFA,14.51,7.4019245,1,Buy,1070,174888527,45.5495617,0.2966,6935,Electronic Technology
IVAC,7.33,-1.34589502,-0.1,Buy,70082,174846888,34.3504392,0.221,272,Electronic Technology
TREC,7.03,2.32896652,0.16,Buy,57152,174464916,15.7785944,0.4647,270,Energy Minerals
GLYC,3.64,-2.41286863,-0.09,Sell,850114,174096832,,-1.1256,57,Health Technology
WNEB,6.82,0.29411765,0.02,Buy,51719,174095504,17.94668778,0.3797,340,Finance
DSX,1.95,3.17460317,0.06,Buy,603021,174086250,,-1.6903,1025,Transportation
GNPX,4.04,-2.17917676,-0.09,Buy,1712054,173936948,,-0.5311,8,Health Technology
RRD,2.43,-2.40963855,-0.06,Buy,719522,173502000,,-2.3555,36400,Commercial Services
CMLS,8.74,-0.34207526,-0.03,Buy,42831,173217973,,-2.8344,4732,Consumer Services
PICO,9.25,0.21668472,0.02,Buy,61549,173114675,40.71460079,0.2267,14,Finance
LINC,6.53,2.51177394,0.16,Buy,91476,172890239,16.83403805,0.3784,1922,Commercial Services
MRCC,8.11,0.37128713,0.03,Sell,75171,172771385,,-0.1979,,Finance
BW,3.32,-0.89552239,-0.03,Sell,530294,172671540,,-0.1448,2400,Electronic Technology
LIQT,7.94,5.16556291,0.39,Sell,57614,171944670,,-0.3252,147,Producer Manufacturing
GV,7,0.28653295,0.02,Buy,428210,171661000,21.40447715,0.3262,536,Industrial Services
ABEO,1.74,2.95857988,0.05,Buy,2298393,171438198,,-1.0369,88,Health Technology
ONCS,6.09,-1.61550889,-0.1,Buy,100248,170467017,,-2.6063,46,Health Services
LFAC,10.58,-0.18867925,-0.02,Sell,41139,170344877,,-0.0485,2,Finance
OCX,2.53,5.85774059,0.14,Buy,708086,170144018,,-0.511,33,Health Technology
PDLB,9.92,-1.97628458,-0.2,Strong Sell,15848,169380032,,-0.3349,,Finance
AIRG,17.33,1.40433002,0.24,Buy,88550,169278747,,-0.2204,126,Electronic Technology
MCMJ,10.33,0.29126214,0.03,Strong Buy,5444,169121727,575.41899441,0.0179,,Finance
TH,1.67,3.08641975,0.05,Buy,103379,168955570,,-0.1894,826,Consumer Services
FRBK,2.87,2.5,0.07,Sell,168884,168927626,,-0.026,599,Finance
CLXT,4.54,6.82352941,0.29,Buy,247176,168275100,,-1.3207,75,Commercial Services
SMTX,5.92,0,0,Strong Buy,1418891,168212064,43.43360235,0.1408,2805,Electronic Technology
SESN,1.3,-1.51515152,-0.02,Sell,1787040,168142000,,-0.3704,25,Health Technology
PHGE.U,6.78,-5.70236439,-0.41,Buy,483,167147000,,,86,Health Technology
LEAF,4.68,4.23162584,0.19,Sell,345925,166639824,,-0.4398,341,Technology Services
FGBI,17.1,-1.49769585,-0.26,Sell,35132,166571100,9.26657414,1.8734,457,Finance
ZEUS,15.04,6.28975265,0.89,Buy,73931,166566496,,-0.7227,1860,Non-Energy Minerals
HBIO,4.27,1.18483412,0.05,Strong Buy,58620,166425385,,-0.1727,505,Health Technology
SBBP,2.47,0.40650407,0.01,Sell,225433,166092186,,-0.7742,71,Health Technology
SNFCA,8.69,2.47641509,0.21,Strong Buy,48840,166042289,3.11535636,2.7936,1293,Finance
BHR,4.68,3.53982301,0.16,Buy,386249,165824000,,-2.1239,,Finance
NBSE,7.14,2,0.14,Sell,197289,165488064,,-0.9026,15,Health Technology
PAVM,2.58,13.65638767,0.31,Buy,3796450,165483780,,-0.7654,15,Health Technology
TIPT,4.92,-0.4048583,-0.02,Strong Sell,66364,165483708,,-1.1352,1009,Finance
SLCT,9.3,2.1978022,0.2,Sell,29775,165415380,22.72727273,0.4011,213,Finance
AYRO,6.12,4.08163265,0.24,Sell,1094829,165375252,,,6,Producer Manufacturing
ZVO,5.13,11.27982646,0.52,Strong Buy,500659,165101868,,-0.4992,4420,Consumer Services
BOCH,9.83,2.82426778,0.27,Buy,34306,165013261,12.22350083,0.7843,214,Finance
CYBE,22.74,1.42729706,0.32,Sell,123803,164971423,37.61113907,0.6168,173,Electronic Technology
SLNO,2.07,2.98507463,0.06,Buy,241842,164804499,,-0.7534,25,Health Technology
PTK.U,11.45,6.51162791,0.7,Buy,200,164594000,,,,Finance
JAGX,1.95,9.5505618,0.17,Buy,334251572,164584557,,-1.3519,29,Health Technology
APT,12.12,3.58974359,0.42,Sell,853329,164562936,8.06896552,1.4955,115,Health Technology
CVLY,16.8,0,0,Neutral,13213,164562048,20.17291066,0.8374,363,Finance
ARL,10.27,0,0,Sell,5177,164290217,17.92633968,0.5729,,Finance
CRHM,2.29,0.88105727,0.02,Sell,43135,163535999,,-0.05929253,395,Health Services
BRID,18,-0.77177508,-0.14,Sell,4277,163386000,24.56663055,0.7384,564,Consumer Non-Durables
SOLY,7.71,-2.03303685,-0.16,Strong Sell,270185,163374129,,-0.7449,10,Health Technology
APTX,3.47,0.87209302,0.03,Sell,414069,162959875,,-1.2599,43,Health Services
PTN,0.7081,3.82697947,0.0261,Buy,3895927,162792898,,-0.0929,20,Health Technology
SRGA,2,-3.84615385,-0.08,Sell,502347,162792800,,-4.633,935,Health Technology
EYEN,6.53,3.81558029,0.24,Strong Buy,320625,162494479,,-1.104,27,Health Technology
SREV,1.68,5,0.08,Strong Buy,250070,162281280,,-0.2032,3200,Technology Services
FCCY,15.85,1.86375321,0.29,Sell,18514,162270715,10.31488233,1.5158,221,Finance
FNWB,15.85,1.47247119,0.23,Buy,51330,162212070,16.97641561,0.9217,197,Finance
DS,2.41,2.99145299,0.07,Buy,1334911,162019239,,-1.2988,4658,Consumer Services
ELOX,4.03,4.40414508,0.17,Buy,84796,161816187,,-1.0003,29,Health Technology
ENOB,3.46,9.49367089,0.3,Buy,242691,161364020,,-0.2095,10,Health Technology
WEYS,16.4,3.92902408,0.62,Sell,20512,161056528,,-0.4967,654,Distribution Services
FBIZ,18.85,3.40098738,0.62,Buy,14146,160569201,9.45490379,1.9281,301,Finance
FSTR,14.86,1.36425648,0.2,Buy,180404,159684074,3.74821027,3.9868,1330,Producer Manufacturing
APVO,36.46,-1.93652501,-0.72,Buy,28490,159649590,,-10.54,80,Health Technology
VINC,19.45,-2.13836478,-0.425,Buy,71061,159581610,,,,Health Technology
SUPV,1.96,-2.97029703,-0.06,Strong Sell,355347,159574000,3.13178295,0.645,5019,Finance
PBT,3.56,4.09356725,0.14,Buy,212765,159403000,11.35835271,0.3011,,Miscellaneous
EARN,12.58,-2.48062016,-0.32,Buy,56297,159116000,7.07120539,1.8243,,Finance
KRUS,19.02,5.60799556,1.01,Buy,53099,158669975,,-2.1011,1030,Consumer Services
PSTL,16.68,-0.59594756,-0.1,Buy,29166,158560000,,-0.3669,21,Finance
III,3.29,0.30487805,0.01,Buy,394883,157985142,48.37758112,0.0711,1287,Commercial Services
OVID,2.49,2.4691358,0.06,Sell,1131399,157953648,,-1.3934,59,Health Technology
AYLA,12.35,5.46361292,0.6398,Strong Buy,14768,157808300,,,29,Health Technology
FSFG,66.4,2.13813259,1.39,Strong Buy,6022,157664808,4.62014071,14.1161,696,Finance
TNXP,0.8206,14.76923077,0.1056,Buy,50755650,157266349,,-3.5529,16,Health Technology
MYFW,19.76,0.71355759,0.14,Strong Buy,32981,157126580,7.0337707,2.8142,,Finance
SCPH,5.74,1.59292035,0.09,Sell,79200,156822540,,-1.6162,17,Health Technology
PCB,10.19,0.89108911,0.09,Sell,23921,156717105,10.86488812,0.9381,256,Finance
IIN,17.51,0.28636884,0.05,Buy,22884,156598409,,-0.3218,780,Health Technology
CHMG,33.62,-1.08855546,-0.37,Sell,11057,156563633,9.01950378,3.7685,362,Finance
ESSA,14.47,-1.96476965,-0.29,Sell,16695,156559612,10.58140368,1.3949,252,Finance
STND,32.72,0.30656039,0.1,Buy,6754,156210842,22.87677958,1.4486,157,Finance
GHM,15.64,6.39455782,0.94,Buy,13789,156038560,97.6744186,0.1505,337,Producer Manufacturing
LAZY,16.18,-1.22100122,-0.2,Buy,163745,155217167,19.70644851,0.8312,935,Retail Trade
BPRN,22.85,-0.91066782,-0.21,Sell,11155,154795954,12.1489911,1.9297,178,Finance
AVCT,7.83,5.10067114,0.38,Buy,139788,154666773,,,7,Finance
FLMN,3.35,0,0,Strong Buy,516595,154415570,34.01015228,0.0985,12,Energy Minerals
SMED,9.36,2.29508197,0.21,Buy,119364,154309896,122.16288385,0.0786,184,Industrial Services
CTK,2.6,-2.98507463,-0.08,Strong Sell,312195,153838000,,-0.5644,553,Technology Services
HTOO,16.2,-3.74331551,-0.63,Buy,339731,153630432,,-0.1398,2,Finance
CPLP,8.45,2.67314702,0.22,Strong Buy,139589,153604945,5.33376539,1.5592,,Transportation
ONTX,0.83,65.50348953,0.3285,Buy,264762391,153506840,,-0.1616,19,Health Technology
TMDI,1.88,8.67052023,0.15,Buy,2216192,153312684,146.25617089,0.01182856,10,Health Technology
ESXB,6.86,-0.29069767,-0.02,Buy,103830,153122060,10.98339719,0.6325,243,Finance
GTE,0.417,16.31799163,0.0585,Buy,18993546,153031494,,-1.9159,362,Energy Minerals
ORN,5.03,5.23012552,0.25,Buy,171335,152987953,8.63907464,0.5534,2571,Industrial Services
ROCCU,10.57,1.24521073,0.13,Buy,55047,152946000,,,5,Finance
MICT,2.23,7.21153846,0.15,Buy,325355,152938752,,-0.8365,44,Electronic Technology
EMKR,5.16,0.19417476,0.01,Buy,154077,152533728,,-0.2413,387,Electronic Technology
TCFC,25.75,-0.6558642,-0.17,Sell,10109,152274685,10.67105805,2.429,194,Finance
ZAGG,4.12,-0.48309179,-0.02,Buy,550226,152132648,,-1.5861,628,Process Industries
EXTN,4.58,5.04587156,0.22,Buy,324319,151721660,,-4.5133,3600,Industrial Services
PME,1.91,-0.52083333,-0.01,Sell,111838,151467584,26.48275862,0.0725,2060,Miscellaneous
LEVL,19.55,-2.25,-0.45,Sell,7401,151205956,9.30622121,2.1705,253,Finance
ROCH,15.38,-3.11811024,-0.495,Buy,49695,151154640,,,4,Finance
TNP,8.03,-3.01932367,-0.25,Strong Sell,115811,150812233,4.81871617,1.7183,,Transportation
LKCO,0.71,0.42432815,0.003,Buy,1086509,150718800,,-0.1895,182,Technology Services
PIRS,2.69,-1.46520147,-0.04,Sell,191489,150560914,,-0.4877,127,Health Technology
CHMI,8.74,-0.79455165,-0.07,Sell,228210,150447000,,-3.406,5,Finance
IFRX,5.76,12.06225681,0.62,Strong Buy,936283,150364800,,-1.9688,45,Health Technology
RDCM,10.78,-5.02202643,-0.57,Buy,18313,150313086,,-0.422,282,Technology Services
OTLK,1.18,-2.47933884,-0.03,Sell,593739,150075940,,-1.0937,8,Health Technology
GSMG,2.67,-1.83823529,-0.05,Strong Sell,37966,150068418,11.03448276,0.257,173,Finance
BEDU,5.78,-1.02739726,-0.06,Sell,15525,150060000,31.1965812,0.1873,11499,Commercial Services
NOVN,1.06,-1.85185185,-0.02,Buy,35906168,150004840,,-0.2243,42,Health Technology
INVE,8.32,5.3164557,0.42,Buy,96284,149928064,,-0.416,289,Electronic Technology
AUBN,41.96,0.98676294,0.41,Sell,1706,149641109,18.33384812,2.2663,163.5,Finance
PHGE,6.43,1.90174326,0.12,Buy,43690,149478853,,,86,Health Technology
EDAP,5.25,2.5390625,0.13,Strong Buy,119392,149205000,,-0.0636,216,Health Technology
DYAI,5.42,5.03875969,0.26,Sell,176219,148953524,,-0.3317,9,Health Technology
CSBR,11.11,2.87037037,0.31,Buy,21807,148529590,,-0.1246,143,Health Technology
NEN,50.82,1.64,0.82,Buy,3125,148518515,42.59306585,1.1739,,Finance
EVBN,27.57,0.47376093,0.13,Sell,18571,148440740,15.92201462,1.7366,315,Finance
IEC,14.1,2.69482884,0.37,Buy,323822,148093710,21.8944347,0.644,860,Electronic Technology
BWFG,18.75,-1.15972588,-0.22,Sell,19871,148059375,16.50282732,1.1518,157,Finance
PTK,10.29,0.58651026,0.06,Buy,3447,147918750,,,,Finance
GLOP,3.04,9.35251799,0.26,Buy,522221,147558973,,-2.1397,1817,Transportation
ACKIU,10.34,0.68159688,0.07,Strong Buy,283279,147262000,,,,Finance
ESQ,19.2,2.67379679,0.5,Buy,9261,147126528,11.36916342,1.6846,86,Finance
BCLI,4.65,2.42290749,0.11,Sell,453834,146789340,,-1.014,32,Health Technology
OFED,26.29,5.75221239,1.43,Buy,209,146506704,34.28965517,0.7421,77,Finance
EML,23.34,1.87690965,0.43,Sell,12495,145709519,15.9930192,1.4373,1399,Process Industries
ELVT,3.82,-1.54639175,-0.06,Buy,233955,145428928,2.67918796,1.4641,695,Finance
TDAC,12.15,0.41322314,0.05,Buy,384751,145407555,,,3,Finance
JFU,1.17,3.53982301,0.04,Strong Sell,1011237,144898000,,,1946,Technology Services
ELA,5.38,4.6692607,0.24,Strong Buy,33804,144854348,25.04873294,0.2052,135,Retail Trade
MRLN,12.09,0.58236273,0.07,Buy,29744,144771705,,-0.573,348,Finance
VERY,9.72,-0.10277492,-0.01,Strong Sell,3183,144585000,,-1.382,439,Finance
SGOC,1.43,-1.37931034,-0.02,Buy,251354,143856570,,-0.251,11,Electronic Technology
RUHN,2.96,0.68027211,0.02,Buy,109750,143824000,,-0.1767,779,Consumer Non-Durables
MLSS,2.25,-2.5974026,-0.06,Buy,607507,143310375,,-0.1687,16,Health Technology
FTK,1.96,-1.01010101,-0.02,Sell,426627,143266004,,-2.4914,174,Industrial Services
DLA,20.51,2.21779218,0.445,Buy,12102,143050277,,-1.5383,7900,Consumer Non-Durables
CFRX,5.14,-2.46679317,-0.13,Sell,109453,142943914,,-2.3652,24,Health Technology
BATL,8.76,2.45614035,0.21,Strong Buy,7596,141947040,,-10.8868,69,Energy Minerals
EBMT,20.97,0.76886112,0.16,Sell,6027,141675627,7.66369596,2.7263,,Finance
LYRA,10.93,-2.75800712,-0.31,Sell,59575,141292110,,,,Health Technology
URG,0.829,9.05024993,0.0688,Strong Buy,1546880,140654772,,-0.04641587,30,Non-Energy Minerals
SPKE,9.6,0.20876827,0.02,Buy,132228,140422080,8.33478337,1.1644,164,Utilities
MBCN,22,-0.04543389,-0.01,Buy,5067,140337120,15.68781183,1.4075,194,Finance
INSE,6.09,-1.77419355,-0.11,Sell,27970,140249655,,-2.4343,1700,Technology Services
NUZE,9.4,-6.37450199,-0.64,Strong Sell,7263,140098540,,-0.6877,17,Distribution Services
YCBD,2.68,-0.37174721,-0.01,Sell,588248,139710812,4.90786353,0.5707,165,Consumer Services
DRIO,17.21,11.6807268,1.8,Buy,365687,139648136,,-9.074,72,Health Technology
PTMN,1.83,-1.08108108,-0.02,Strong Buy,189954,139054000,,-0.2973,,Finance
TRX,0.6693,-1.90532024,-0.013,Buy,645570,139024319,,-0.06408534,,Non-Energy Minerals
SB,1.36,0.74074074,0.01,Buy,502563,138958000,,-0.2801,,Transportation
TCON,10.15,-3.88257576,-0.41,Strong Buy,516296,138900720,,-3.1001,19,Health Technology
HQI,10.2,-0.29325513,-0.03,Buy,5775,138675120,18.5326087,0.552,67000,Commercial Services
TTI,1.1,8.91089109,0.09,Buy,1936404,138574700,,-1.1936,2600,Industrial Services
IDRA,3.92,-2.48756219,-0.1,Sell,229925,138457144,,-2.7945,36,Health Technology
SD,3.85,12.24489796,0.42,Buy,832512,138324340,,-14.789,270,Energy Minerals
TEDU,3.19,8.87372014,0.26,Buy,155029,137679000,,-2.6915,11833,Commercial Services
ASUR,7.26,-0.27472527,-0.02,Sell,67898,137661216,,1.9979,423,Technology Services
MMAC,24.12,-1.67142275,-0.41,Strong Sell,15754,137637644,2.1278626,11.528,,Miscellaneous
LFVN,9.66,2.43902439,0.23,Sell,50296,137575788,11.28800575,0.866,247,Health Technology
PXLW,2.93,3.16901408,0.09,Buy,230497,137523066,,-0.6208,229,Electronic Technology
CFFI,37.68,1.83783784,0.68,Buy,9972,137521073,7.19186736,5.1447,643,Finance
GNCA,2.66,13.19148936,0.31,Buy,410766,137349898,,-1.266,59,Health Technology
LIZI,3.9,-1.76322418,-0.07,Buy,420700,137259000,,-1.7903,641,Technology Services
VVPR,10.1,14.12429379,1.25,Buy,1575279,136929740,,-0.38,204,Utilities
BASI,12.38,4.73773266,0.56,Buy,122739,136902992,,-0.4317,421,Health Services
BBF,13.37,0.30007502,0.04,Strong Buy,12529,136398000,,,,Miscellaneous
SBFG,18.04,2.15175538,0.38,Sell,10314,136144272,10.50127847,1.7358,252,Finance
CALB,16.7,4.30980637,0.69,Buy,4954,136099656,42.23160116,0.3815,,Finance
WPG,6.76,3.52220521,0.23,Sell,370363,135992000,,-4.9504,948,Finance
SFE,6.5,1.40405616,0.09,Buy,46361,135805150,,-1.4949,,Finance
HWBK,20.92,-1.78403756,-0.38,Sell,10846,135563901,10.50503058,2.0276,294,Finance
ACRX,1.37,9.6,0.12,Buy,3264306,135370933,,-0.5636,99,Health Technology
AZYO,13.18,-0.15151515,-0.02,Buy,7959,134780288,,,,Health Technology
SAMG,14.12,5.60957367,0.75,Buy,38977,134769893,11.94923586,1.1194,139,Finance
HYRE,7.59,6.00558659,0.43,Buy,289091,134544894,,-0.8894,86,Finance
INOD,5.42,2.45746692,0.13,Buy,115624,134105434,,-0.0271,3640,Technology Services
NGS,9.94,5.74468085,0.54,Sell,23342,133879872,118.8369153,0.0853,270,Industrial Services
PFSW,6.61,1.84899846,0.12,Sell,130391,133840602,,-0.1186,1800,Technology Services
LPTX,2.24,2.75229358,0.06,Strong Buy,584339,133633248,,-1.0943,26,Health Technology
CIH,2.04,1.49253731,0.03,Buy,81069,133487000,4.5869466,0.4406,730,Technology Services
MFNC,12.65,0.31720856,0.04,Neutral,17113,133250040,10.23455888,1.2347,314,Finance
LOV,5.45,6.65362035,0.34,Strong Buy,164837,133151000.00000001,,-0.4537,,Consumer Services
NMCI,4.1,-1.9138756,-0.08,Buy,348904,133026960,30.4664723,0.1372,,Transportation
BGSF,12.88,-0.61728395,-0.08,Neutral,115281,132882960,68.71686108,0.1931,430,Commercial Services
