Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
BB,25.1,32.66384778,6.18,Buy,372222608,14106601600,,-1.58384135,3668,Technology Services
IMAX,19.37,2.97713982,0.56,Buy,3285053,1140141444,,-1.7635,673,Consumer Services
OGCP,9.74,4.82247979,0.4481,Buy,7364,1674898503.68,,,831,Finance
VSAT,45.675,6.1222119,2.635,Buy,1733677,3112646197.5,,-0.0384,6100,Electronic Technology
FCAL,54.42,0.03235151,0.0176,Buy,42890,,,,,Miscellaneous
MFGP,5.91,6.67870036,0.37,Buy,1629113,1855570000,,-3.0086,12077,Technology Services
UUUU,4.21,0,0,Buy,6297191,565360900,,-0.30866554,95,Non-Energy Minerals
SRT,8.16,1.74563591,0.14,Buy,118439,328789248,,-0.9528,47000,Commercial Services
CERN,83.3,2.42223042,1.97,Buy,3087879,25538947000,31.80058651,2.5784,27400,Technology Services
VAPO,36.52,6.03948897,2.08,Buy,736612,937147024.0000002,,-2.0949,284,Health Technology
DDD,42.23,13.55203012,5.04,Buy,12080096,5242516660,,-1.1498,2472,Producer Manufacturing
MDIA,4,12.04481793,0.43,Buy,276342,28796308,,,201,Consumer Services
COLL,24.86,3.23920266,0.78,Buy,781726,859715978,48.27586207,0.5084,255,Health Technology
SNCR,5.75,1.95035461,0.11,Buy,2287055,253608925,,-1.2592,1659,Technology Services
MMIT,26.9,0.29828486,0.08,Buy,65089,,,,,Miscellaneous
KDP,33.2,1.74685872,0.57,Buy,10163667,46720700000.00001,35.59118674,0.926,25500,Consumer Non-Durables
BLKB,69.18,4.15537489,2.76,Buy,565524,3429141912.0000005,142.22698073,0.4704,3611,Technology Services
VIACA,56.04,8.22711472,4.26,Buy,499883,34590488256,23.61256783,2.2014,23990,Consumer Services
SBGI,34.89,7.68518519,2.49,Buy,4434693,2581182505.98,,-38.554,11800,Consumer Services
HOV,45.43,3.55596079,1.56,Buy,179803,279056546.23,6.47031061,7.3388,1697,Consumer Durables
BATRK,26.65,-0.26197605,-0.07,Buy,325642,1365127008.6999998,,-1.1733,,Consumer Services
MCY,53.67,1.39807293,0.74,Buy,480996,2971047759,12.2316456,4.3273,4500,Finance
CNSL,6.01,4.52173913,0.26,Buy,868483,477257105,11.0598192,0.5199,3400,Communications
ATHM,123.44,7.39516269,8.5,Buy,3701123,13686700000,28.66119742,4.03,4198,Technology Services
CGC,37.83,6.50337838,2.31,Buy,9411947,14138130240,,-3.33617818,4434,Process Industries
LCI,9.64,9.67007964,0.85,Buy,1439278,401990892,,-0.7136,954,Health Technology
PRLB,251.49,12.27232143,27.49,Buy,2569895,6734097432,106.63619918,2.1119,2535,Producer Manufacturing
SSYS,45.12,6.44019816,2.73,Buy,3174868,2486662464,,-8.312,2268,Electronic Technology
RGS,11.93,1.10169492,0.13,Buy,2700489,425492994,,-5.3783,9000,Consumer Services
OTRK,93.79,-1.27368421,-1.21,Buy,886345,1633418503,,-1.6991,395,Health Services
CHKP,133.23,1.85779817,2.43,Buy,2816547,18678846000,22.29304791,5.9242,5152,Technology Services
MUNI,56.98,0.14059754,0.08,Buy,42462,,,,,Miscellaneous
EVER,46.52,9.87246103,4.18,Buy,738671,1292158221.0400002,,-0.3089,250,Technology Services
OGI,1.77,-2.74725275,-0.05,Buy,14866765,410832930,,-0.71224632,588,Process Industries
IMH,3.32,11.97301855,0.355,Buy,215138,70483268,,-4.0812,530,Finance
UFEB,26.205,0.13374092,0.035,Buy,14218,,,,,Miscellaneous
MARK,3.21,9.55631399,0.28,Buy,12164027,319411050,,-0.2878,80,Communications
GSY,50.58,0,0,Buy,600645,,,,,Miscellaneous
REV,17.46,32.17259652,4.25,Buy,2839594,931077198,,-6.7413,7100,Consumer Non-Durables
DISCA,43.87,7.73575639,3.15,Buy,38255052,22248687170.6,19.84598889,2.4397,9200,Consumer Services
IMKTA,47.17,2.92384901,1.34,Buy,160310,929751144.0576248,5.19661647,9.062,27000,Retail Trade
BYND,192.08,2.81004121,5.25,Buy,9672549,12034906856,,-0.4509,472,Consumer Non-Durables
VIAC,56,7.85824345,4.08,Buy,45158904,34565798400,23.67641023,2.2014,23990,Consumer Services
VERU,9.33,4.12946429,0.37,Buy,3420930,653804415,,-0.2779,339,Health Technology
ESXB,7.21,1.98019802,0.14,Buy,118345,160934410,11.28671775,0.6325,243,Finance
CSWC,18.41,-0.21680217,-0.04,Buy,89207,342854953,,-0.394,22,Finance
WMK,53.63,3.13461538,1.63,Buy,230037,1442561192,11.81522801,4.4011,23000,Retail Trade
CAAP,3.86,3.20855615,0.12,Buy,186808,617684920,,-1.5737,6300,Transportation
OSTK,86.79,0.40490514,0.35,Buy,6568754,3711583029.000001,420.22362664,0.2183,1613,Retail Trade
YELP,35.86,9.86519608,3.22,Buy,2769167,2653500146,,-0.319,5950,Technology Services
CREG,8.39,1.82038835,0.15,Buy,603865,26222693.3,,,16,Producer Manufacturing
WKHS,34.8,8.14170292,2.62,Buy,48083308,4194409199.999999,,-2.4622,81,Producer Manufacturing
MD,28.6,9.57854406,2.5,Buy,2294990,2448111380,,-0.856,13805,Health Services
SRNE,15.23,46.16122841,4.81,Buy,110292280,4004545740,,-1.4552,310,Health Technology
AAOI,12.17,9.2459605,1.03,Buy,3545859,279620354,,-3.9076,3115,Electronic Technology
LOCO,21.37,9.25357873,1.81,Buy,584373,778865979,30.97387173,0.6428,5005,Consumer Services
WB,50.38,7.32850447,3.44,Buy,6356280,5852610000,28.50203412,1.6769,4126,Technology Services
WDC,53.19,2.17057242,1.13,Buy,8690161,16182791550,,-0.1143,63800,Electronic Technology
GD,152.73,1.59648773,2.4,Buy,2373515,43829233560,13.65792056,11.0402,,Electronic Technology
HMNF,18.2,1.25173853,0.225,Buy,448,88021752,9.99221747,1.8072,190,Finance
LIVE,29.8,7.15569939,1.99,Buy,486393,46344364,8.94758856,6.6112,1150,Retail Trade
TZOO,12.34,7.39773716,0.85,Buy,179365,139570336,,-0.9741,418,Technology Services
VHC,6.38,4.76190476,0.29,Buy,2098570,453353868,1.53501033,4.0282,20,Technology Services
BSMT,26.21,0.15284677,0.04,Buy,1279,,,,,Miscellaneous
TCMD,57,3.6740633,2.02,Buy,271696,1107207900,,-0.4349,629,Health Technology
XSVM,44.7893,7.30546239,3.0493,Buy,100454,,,,,Miscellaneous
OFLX,166.5,4.78288232,7.6,Buy,18004,1680700950,87.7173613,1.8115,151,Producer Manufacturing
SINO,4.34,2.35849057,0.1,Buy,255306,26034748.6,,-4.2394,20,Transportation
RETL,241.825,35.40791758,63.235,Buy,483883,,,,,Miscellaneous
GOLF,41.84,0.40796736,0.17,Buy,306471,3108481880.0000005,33.93322476,1.2379,5213,Consumer Durables
CHRS,21.39,4.6989721,0.96,Buy,5374789,1541106720,10.40329973,2.2823,291,Health Technology
KLDO,14.21,12.59904913,1.59,Buy,359824,511305641.00000006,,-2.5371,91,Health Technology
IHAK,43.36,1.73627405,0.74,Buy,180455,,,,,Miscellaneous
GENC,12.72,-0.23529412,-0.03,Buy,74947,185790317.04000005,34,0.379,316,Producer Manufacturing
BSMN,25.68,0.15600624,0.04,Buy,4081,,,,,Miscellaneous
MDP,23.73,7.96178344,1.75,Buy,1628543,1081298502.9,,-9.4962,5370,Consumer Services
SMMT,7.34,5.30846485,0.37,Buy,385758,603788429.36,,,70,Health Technology
FFHL,10.89,8.9,0.89,Buy,69767,35564997.6,4.50085516,2.2218,208,Process Industries
BGS,41.05,9.29179979,3.49,Buy,13580752,2637581545,18.61064315,2.0281,2899,Consumer Non-Durables
BKE,36.17,4.87097709,1.68,Buy,1123238,1787076509,15.14778866,2.2895,7000,Retail Trade
GME,347.51,134.83578862,199.53,Buy,93396666,24237779970,,-4.249,14000,Retail Trade
ZIOP,4.235,19.29577465,0.685,Buy,9638316,907522385.0000002,,-0.3621,73,Health Technology
JYNT,31.48,1.38486312,0.43,Buy,557039,442013828,118.0608365,0.2743,150,Health Services
BJ,48.81,6.87541055,3.14,Buy,9053211,6700636800,17.29400182,2.6938,27231,Retail Trade
TR,42.85,11.44343303,4.4,Buy,7237895,2843560280,43.767786,0.8785,2000,Consumer Non-Durables
CIH,2.11,2.42718447,0.05,Buy,205097,136808000,4.70104975,0.4406,730,Technology Services
SPKE,11.73,1.64644714,0.19,Buy,326179,171578229,10.04002088,1.1644,164,Utilities
GXF,28.6,0.6687786,0.19,Buy,8747,,,,,Miscellaneous
FREQ,38.47,3.52529602,1.31,Buy,530649,1297773909,,-0.694,47,Health Technology
RAIL,4.01,2.55754476,0.1,Buy,675673,62294548,,-6.4177,496,Producer Manufacturing
WISH,29.99,10.66420664,2.89,Buy,8895308,17603594978.399998,,,,Retail Trade
UPST,64.7,0.3878976,0.25,Buy,1398431,4688220230,,,273,Technology Services
DNMR,50,4.16666667,2,Buy,3233302,1250000000,,-0.0096,4,Finance
BSMS,26.24,0.05719733,0.015,Buy,33334,,,,,Miscellaneous
ZI,49.96,1.44162437,0.71,Buy,3346557,8034709735.88,,-0.2514,,Technology Services
LMND,156,1.70817577,2.62,Buy,7783698,9370654800,,,279,Finance
API,54.22,-1.61495191,-0.89,Buy,2528568,4563360000,,-2.1468,447,Technology Services
IAC,209.01,-1.22867539,-2.6,Buy,1590735,17836620786,,,,Technology Services
EDUT,19.71,1.75529169,0.34,Buy,8215,,,,,Miscellaneous
LU,15.93,-4.03614458,-0.67,Buy,4367299,40909000000,,,84647,Technology Services
GRCYU,11.32,-1.56521739,-0.18,Buy,230,48223200,,,,Finance
LIVKU,11.1,-0.44843049,-0.05,Buy,1800,115105000,,,3,Finance
AAA,25.15,-0.0596066,-0.015,Buy,490,,,,,Miscellaneous
SPQQ,29.31,-0.08454123,-0.0248,Buy,128,,,,,Miscellaneous
GDRX,50.21,-1.0445408,-0.53,Buy,4064778,19596071019.35,959.16824197,0.0529,,Technology Services
AVIR,58.1,3.75,2.1,Buy,160041,4800041890,,,,Health Technology
PLTR,39,10.26293469,3.63,Buy,170758759,67939673178,,,2391,Technology Services
WTM,1025,0.98422676,9.99,Buy,26827,3179560250,11.14919007,91.0389,1262,Finance
PGEN,9.28,14.07498463,1.145,Buy,5437340,1658178240,,-1.886,857,Health Technology
SAIIU,11.4,-2.56410256,-0.3,Buy,5874,,,,,Finance
RADI,12.86,0,0,Buy,241115,1520515384.3799999,,,,Finance
IACA,13,-6.47482014,-0.9,Buy,1460892,,,,,Finance
LESL,31.34,3.15997367,0.96,Buy,1575443,5848232040,96.81325685,0.3138,3700,Retail Trade
ABCM,23.08,3.12779267,0.7,Buy,218275,5063070000,282.57575758,0.0806,1500,Health Technology
NPK,92.9,-3.23924591,-3.11,Buy,24644,652463641,15.0833425,6.3653,919,Consumer Durables
NBIX,110.8,-4.58968397,-5.33,Buy,733890,10351955360,125.05922895,1.0112,700,Health Technology
ATHX,2,-3.84615385,-0.08,Buy,2732763,395400000,,-0.3694,83,Health Technology
TBIO,22.54,-2.59291271,-0.6,Buy,909187,1675213372,,-1.1007,93,Health Technology
AHPI,6.44,-5.98540146,-0.41,Buy,394930,25847197.6,,-0.6362,218,Health Technology
AKER,2.78,-9.1503268,-0.28,Buy,650630,24630438.6,,-4.7644,12,Health Technology
LAD,320.02,-6.62348273,-22.7,Buy,486537,8488306485.999999,22.67821576,15.2562,14320,Retail Trade
NOMD,25.67,-3.16861562,-0.84,Buy,1278764,4557862520,22.21012064,1.2018,4775,Consumer Non-Durables
EARS,2.88,-8.28025478,-0.26,Buy,1066894,20417788.8,,-1.4449,12,Health Technology
ES,88.53,-1.51296028,-1.36,Buy,1981196,30350208720,25.5209812,3.5376,8234,Utilities
MOMO,16.33,-3.65781711,-0.62,Buy,5960642,2856480000,10.74689323,1.7135,2350,Technology Services
SNMP,0.9404,-11.28301887,-0.1196,Buy,1514866,18764647.56,,-7.011,9,Energy Minerals
PKBK,17.65,-2.86186021,-0.52,Buy,62584,209186034.99999997,7.65665164,2.3965,,Finance
VG,13.42,-4.48398577,-0.63,Buy,3627504,3332628860,,-0.1003,2264,Communications
YVR,1.97,-10.0456621,-0.22,Buy,1520207,20404078,,-0.9808,,Technology Services
LCTX,2.38,-0.83333333,-0.02,Buy,1741582,356978580,,-0.1813,55,Health Technology
TCPC,11.75,-1.75585284,-0.21,Buy,210110,678765775,29.6333003,0.4036,,Miscellaneous
PRQR,5.09,-8.94454383,-0.5,Buy,1231550,255226343,,-1.1853,154.4,Health Technology
HTBX,7.36,-15.98173516,-1.4,Buy,2716969,168048672,,-2.2536,36,Health Technology
SFE,6.7,-1.47058824,-0.1,Buy,75446,139983770,,-1.4949,,Finance
OPGN,2.23,-9.3495935,-0.23,Buy,1295569,44945650,,-2.0274,40,Commercial Services
LTBR,6.26,-8.0763583,-0.55,Buy,556161,35253565.6,,-2.7932,13,Commercial Services
TLC,4.765,-1.75257732,-0.085,Buy,25831,203622000,,-0.8597,,Health Technology
AIHS,1.4,-8.49673203,-0.13,Buy,1955099,61174819.99999999,,-0.4438,179,Finance
CMCT,14.39,-5.88620013,-0.9,Buy,34901,226711000,,-2.4622,5,Finance
STIM,16.72,-11.44067797,-2.16,Buy,436496,317267016,,-1.6759,235,Health Technology
AQB,10.74,-9.36708861,-1.11,Buy,2715510,487473564,,-0.4763,64,Health Technology
TNXP,0.951,-3.99757723,-0.0396,Buy,45631690,251802927,,-3.5529,16,Health Technology
RCON,2,-11.50442478,-0.26,Buy,1960572,14405660,,-0.4618,134,Distribution Services
MTEX,18.6627,-1.77526316,-0.3373,Buy,1781,38963798.433,5.83645635,3.2953,215,Health Technology
CSLT,1.66,-11.70212766,-0.22,Buy,1810134,255273423.86,,-0.4891,463,Technology Services
AMPE,1.57,-7.64705882,-0.13,Buy,3871240,290536350,,-0.0743,23,Health Technology
NYMT,3.82,-3.29113924,-0.13,Buy,4993656,1492090000,,-0.9784,55,Finance
CMI,239.1,-3.12778543,-7.72,Buy,1480359,35388473700,23.25967111,10.6602,61615,Producer Manufacturing
CCS,47.63,-5.27048528,-2.65,Buy,364547,1588489078,9.99363969,5.0794,1460,Consumer Durables
CERC,3.03,-8.73493976,-0.29,Buy,1405283,264316292.99999997,,,18,Health Technology
PEIX,6.88,-8.75331565,-0.66,Buy,4921549,497571204.48,,-0.8035,500,Process Industries
MRCC,8.6,-1.93842645,-0.17,Buy,105691,183210100,,-0.1979,,Finance
REED,0.85,-7.27609905,-0.0667,Buy,1220134,53522460,,-0.2125,28,Consumer Non-Durables
VOD,17.52,-2.61256253,-0.47,Buy,4080992,48274400000,17.95767618,1.0031,93000,Communications
TAOP,3.12,-4,-0.13,Buy,95299,26479315.2,,,78,Technology Services
KN,19.74,0.4069176,0.08,Buy,831456,1809640811.9999995,,-0.0273,8500,Electronic Technology
HYMB,59.87,0.03341688,0.02,Buy,249566,,,,,Miscellaneous
HERD,30.3889,0.24906477,0.0755,Buy,821,,,,,Miscellaneous
SPSM,39.31,-0.3296146,-0.13,Buy,382078,,,,,Miscellaneous
TDOC,273.94,-4.29374978,-12.29,Buy,3798271,39710616340,,-1.4313,2400,Health Services
NEWT,21.38,-0.55813953,-0.12,Buy,126095,465692746,,1.4878,109,Commercial Services
CPSI,31.08,0.54998382,0.17,Buy,82491,451036068,19.93036302,1.5509,2000,Technology Services
CENTA,40,-0.96558554,-0.39,Buy,210380,2194046960,18.22817944,2.2469,6300,Consumer Non-Durables
IWC,137.53,0.35755984,0.49,Buy,157190,,,,,Miscellaneous
DCI,59.67,-1.46961691,-0.89,Buy,637927,7532740800,30.5488297,2.0012,12400,Process Industries
XLRE,37.05,-1.27897682,-0.48,Buy,8412583,,,,,Miscellaneous
CRON,10.34,-0.38535645,-0.04,Buy,4931067,3682973580,45.39975442,0.27535093,633,Process Industries
DWAT,12.7872,0.01955462,0.0025,Buy,287,,,,,Miscellaneous
CEZ,27.7827,0.32427084,0.0898,Buy,153,,,,,Miscellaneous
FINV,3.51,3.23529412,0.11,Buy,623821,641537000,3.81251402,0.8994,3883,Finance
GSSC,59.16,-0.82145851,-0.49,Buy,55471,,,,,Miscellaneous
USL,18.32,0.05461496,0.01,Buy,108480,,,,,Miscellaneous
GRNB,27.87,0,0,Buy,24323,,,,,Miscellaneous
SQNS,7.81,-0.63613232,-0.05,Buy,665326,238254000,,,38,Electronic Technology
PRF,139.22,-0.40775449,-0.57,Buy,760272,,,,,Miscellaneous
AMRN,7.34,-1.87165775,-0.14,Buy,13009694,2908440000,,-0.0432,965,Health Technology
LQDT,19.04,-1.03950104,-0.2,Buy,270839,637080303.9999999,,-0.1124,574,Consumer Services
UBCP,13.86,0.456621,0.063,Buy,3065,82832211,9.66582598,1.4274,,Finance
EBAY,58.35,-1.38583742,-0.82,Buy,10645108,40222872300,8.24198019,7.2354,13300,Consumer Services
HTGC,15.3,0,0,Buy,1128286,1753640100,14.1955836,1.0813,77,Finance
EMSH,73.49,-0.08415826,-0.0619,Buy,32,,,,,Miscellaneous
ETM,4.46,0.2247191,0.01,Buy,3382961,615413987.54,,-4.2309,4144,Consumer Services
IDRA,5.41,0.18518519,0.01,Buy,527756,205580000,,-2.7945,36,Health Technology
TRT,4.79,1.16156283,0.055,Buy,12323,17773534.5,25.70575461,0.1865,535,Electronic Technology
EA,146.23,-0.04784689,-0.07,Buy,4368095,42417959710,32.58497038,4.5338,9800,Consumer Durables
OVS,32.9178,-0.64410586,-0.2134,Buy,168,,,,,Miscellaneous
ECOM,21.14,-0.89076418,-0.19,Buy,462302,613064228,34.76205997,0.6385,642,Technology Services
PMBC,5.82,-2.02020202,-0.12,Buy,107318,146230730.1,16.95689409,0.3515,,Finance
HACK,62.57,0.67578439,0.42,Buy,406928,,,,,Miscellaneous
CTEK,2.185,-5.4194442,-0.1252,Buy,194376,23274620,,-0.7048,137,Technology Services
NATR,15.9,-0.18832392,-0.03,Buy,105974,312563790,19.11905905,0.845,834,Consumer Non-Durables
CYRX,69.1,2.65933739,1.79,Buy,917980,3041464139.9999995,,-0.5744,125,Transportation
OILK,46.5798,0.30103359,0.1398,Buy,24431,,,,,Miscellaneous
RCMT,2.59,-3.53817505,-0.095,Buy,99036,30960601,,-0.4755,3410,Industrial Services
EVLO,16.65,1.83486239,0.3,Buy,222560,769050179.9999999,,-2.5045,98,Health Technology
SLY,87.32,-0.38786219,-0.34,Buy,164443,,,,,Miscellaneous
LDRS,28.9999,-0.03516017,-0.0102,Buy,4546,,,,,Miscellaneous
CODX,13.14,5.28846154,0.66,Buy,2661644,371457288,13.87437465,0.9574,23,Health Technology
STPZ,54.54,0,0,Buy,88835,,,,,Miscellaneous
RMM,18.42,0.21762786,0.04,Buy,50855,,,,,Miscellaneous
MINT,102.13,0,0,Buy,1423154,,,,,Miscellaneous
PSL,89,-0.8190784,-0.735,Buy,2089,,,,,Miscellaneous
GIII,26.88,2.47807854,0.65,Buy,688136,1299881856,38.18049491,0.7061,8100,Consumer Non-Durables
CLVS,7.94,-3.28867235,-0.27,Buy,23158737,701252860,,-5.2388,484,Health Technology
CNET,2.45,3.81355932,0.09,Buy,1960182,63854105.00000001,,-0.1864,,Commercial Services
MGY,9.06,-0.76670318,-0.07,Buy,3003841,2276696460,,-7.3641,45,Energy Minerals
IJS,89.38,-0.10059238,-0.09,Buy,456457,,,,,Miscellaneous
FLO,23.2,0.86956522,0.2,Buy,1566055,4909189600,49.48364888,0.4661,9700,Consumer Non-Durables
TAIT,3.585,-1.78082192,-0.065,Buy,25321,20812186.92,42.69005848,0.0865,18,Distribution Services
FTGC,19.86,-0.34322876,-0.0684,Buy,430571,,,,,Miscellaneous
MITT,3.99,-6.33802817,-0.27,Buy,6607295,173475000,,-13.7446,,Finance
ICAD,15,1.90217391,0.28,Buy,298342,344896500,,-0.9434,138,Technology Services
BCI,22.4,-0.22271715,-0.05,Buy,76146,,,,,Miscellaneous
MNOV,5.97,-3.55411955,-0.22,Buy,231611,268217772,,-0.2908,8,Health Technology
GABC,34.28,0.49838757,0.17,Buy,90460,908495416,14.54646254,2.3449,,Finance
SQLV,32.6691,-0.45978062,-0.1509,Buy,629,,,,,Miscellaneous
CCM,3.442,-1.09195402,-0.038,Buy,29648,97966700,,-0.9687,738,Health Services
NYT,55,-2.06552707,-1.16,Buy,6647045,9198090000,59.55461294,0.9504,4500,Consumer Services
MAIN,33.48,-0.47562426,-0.16,Buy,473257,2218803299.9999995,,-0.5584,71,Finance
OMFS,36.62,-1.48445865,-0.5518,Buy,2767,,,,,Miscellaneous
SPLP,13.51,-2.52525253,-0.35,Buy,60228,340549272,,-1.2932,5000,Producer Manufacturing
HCAT,51.49,1.0400314,0.53,Buy,688115,2188247765,,-2.253,900,Technology Services
SOHU,19.2,-2.8340081,-0.56,Buy,593229,775949000,,-3.7393,7800,Technology Services
KLXE,9.05,19.23583663,1.46,Buy,208218,77016586,,-66.6915,1370,Industrial Services
SYBT,42.5,-0.51498127,-0.22,Buy,103950,964410000,16.82751014,2.564,615,Finance
DBO,9.15,0.32894737,0.03,Buy,579879,,,,,Miscellaneous
CLNE,11,-4.67937608,-0.54,Buy,8632794,2180970000,70.84100675,0.164,412,Utilities
BAH,97.57,-0.27596075,-0.27,Buy,1492483,13454903000,26.62602732,3.7101,27200,Commercial Services
ROOF,22.1912,-1.28469751,-0.2888,Buy,2650,,,,,Miscellaneous
DSGX,62.49,0.54706356,0.34,Buy,138472,5279405160,113.95448639,0.55424307,1547,Technology Services
DMLP,12.65,-0.70643642,-0.09,Buy,60625,438699470,16.3417137,0.7796,34,Energy Minerals
DKL,39.15,-2.14946263,-0.86,Buy,63836,1700409780,10.73863331,3.7263,,Industrial Services
SD,4.55,1.5625,0.07,Buy,466397,163474220,,-14.789,270,Energy Minerals
SKYY,99.93,-0.62649165,-0.63,Buy,534516,,,,,Miscellaneous
NDAQ,141.2,0.04959966,0.07,Buy,1592139,23162165600,25.27128174,5.6697,,Finance
JNJ,167.88,-1.52510558,-2.6,Buy,14207289,441950815200,30.92383319,,,Health Technology
SAA,130.0286,-0.43751914,-0.5714,Buy,1008,,,,,Miscellaneous
JMIA,57.37,-0.93248144,-0.54,Buy,11972187,4695400000,,-2.5016,4170,Technology Services
RDHL,8.7,4.06698565,0.34,Buy,3311974,312736000,,-1.7764,,Health Technology
SLYG,83.92,-0.52157421,-0.44,Buy,132997,,,,,Miscellaneous
CHWY,103.99,1.66194154,1.7,Buy,6983333,42911125757.44,,-0.4325,12000,Retail Trade
INTT,7.73,2.92942743,0.22,Buy,49646,81389943,383.16326531,0.0198,198,Electronic Technology
PRNT,40.44,-2.22437137,-0.92,Buy,770964,,,,,Miscellaneous
XSPA,2.39,23.83419689,0.46,Buy,49660132,12071889.9879305,,-4.6724,728,Consumer Services
VUZI,13.94,-6.19111709,-0.92,Buy,2887488,684593400,,-0.7444,88,Electronic Technology
MIXT,13.68,-0.86956522,-0.12,Buy,29884,304328000,,,1103,Technology Services
ITI,6.9,-1.00430416,-0.07,Buy,366037,284102670,,-0.0586,414,Electronic Technology
ODT,23.69,8.27239488,1.81,Buy,882987,761088630.0000001,,-3.9145,152,Health Technology
ATI,18.2,1.05496946,0.19,Buy,1941656,2308051200,,-3.1177,8100,Non-Energy Minerals
CNXT,52.92,-1.02861418,-0.55,Buy,19911,,,,,Miscellaneous
DXYN,3.71,-0.80213904,-0.03,Buy,164905,55402914,3.67423126,1.0292,1526,Consumer Durables
IMV,3.63,2.54237288,0.09,Buy,449609,243549405.00000003,,-0.45742092,,Health Technology
SAFE,77.05,-0.82378685,-0.64,Buy,168533,4133550000,68.37704629,1.1362,,Finance
AE,26.23,-1.27963869,-0.34,Buy,6284,111275004.4,,-0.5204,664,Distribution Services
FLQS,34.3623,-0.45539478,-0.1572,Buy,23,,,,,Miscellaneous
FLTR,25.38,-0.03938558,-0.01,Buy,145087,,,,,Miscellaneous
EXPI,108.44,-7.91440217,-9.32,Buy,1248653,7585605724,360.56338028,0.3533,634,Finance
FWDB,26.185,0,0,Buy,8,,,,,Miscellaneous
IJR,101.04,-0.27635215,-0.28,Buy,4063345,,,,,Miscellaneous
MO,41.82,-0.97087379,-0.41,Buy,8405431,77719124400,109.74532225,0.3853,7300,Consumer Non-Durables
COWZ,35.845,-1.12951496,-0.4095,Buy,51927,,,,,Miscellaneous
GDYN,13,-1.73847317,-0.23,Buy,234981,661177400,,-0.3409,2,Finance
JOB,1.24,1.63934426,0.02,Buy,879273,21907204,,-0.908,258,Commercial Services
VIOG,216.2186,-0.40598802,-0.8814,Buy,15381,,,,,Miscellaneous
CEIX,8.89,6.33971292,0.53,Buy,444488,301694596,,-0.3394,1792,Energy Minerals
ICLK,14.49,0.34626039,0.05,Buy,2482091,1166320000,,-0.294,884,Commercial Services
NEAR,50.25,0,0,Buy,1198800,,,,,Miscellaneous
PRTH,7.75,0.64935065,0.05,Buy,97036,565368080,26.66204986,0.2899,588,Technology Services
CENT,43.99,1.10319467,0.48,Buy,100391,2412903144.26,19.63624876,2.2469,6300,Consumer Non-Durables
BRPA,36.04,0.75482248,0.27,Buy,137048,96884169.6,,-0.0085,2,Finance
SFST,39.52,-1.02679689,-0.41,Buy,29538,307188960,17.03643656,2.3724,,Finance
ETH,24.48,0,0,Buy,412466,613299888,166.64397549,0.1476,3369,Consumer Durables
INO,12.5,18.14744802,1.92,Buy,49863882,2556887500,,-1.3512,194,Health Technology
XGN,16,-0.80595164,-0.13,Buy,16654,202433600,,-1.3198,156,Health Services
ACTV,33.11,-0.03019324,-0.01,Buy,4493,,,,,Miscellaneous
SLYV,72.76,-0.05494505,-0.04,Buy,198172,,,,,Miscellaneous
SYPR,2.46,2.92887029,0.07,Buy,1553704,52439328,25.47974414,0.0939,630,Producer Manufacturing
